Price + Delivery	Condition	Seller Information	Delivery
  1,180.00 | Prime : Yes |  | Pay on Delivery eligible	New	ChessBase India | 4.5 out of 5 stars  | 92% positive. | 24 total rating	Fullfilled by Amazon
  1,180.00 | Prime : Yes |  | Pay on Delivery eligible	New	Cloudtail India | 4.5 out of 5 stars  | 92% positive | 1,299,255 total rating	Fullfilled by Amazon
  1,212.00 | Prime : Yes |  | Pay on Delivery eligible	New	M.M. Mukhi & Sons | 4.5 out of 5 stars  | 96% positive | 179 total rating	Not fulfilled by Amazon
  1,450.00 | Prime : No | 	New	Best Price_ | 4 out of 5 stars  | 82% positive | 224 total rating	Not fulfilled by Amazon | 8-11 days
  1,772.00 | Prime : No |  | Pay on Delivery eligible	New	Atlantic Publishers and Distributors | 4.5 out of 5 stars  | 94% positive | 14,538 total rating	Not fulfilled by Amazon | 16-21 days
  1,715.00 | Prime : No |  | Pay on Delivery eligible	New	Peacockbooks | 4.5 out of 5 stars  | 92% positive | 2,801 total rating	Not fulfilled by Amazon | 16-21 days
  1,860.00 | Prime : No | 	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,385 total rating	Not fulfilled by Amazon | 7-10 days
  1,696.00 | Prime : No | 	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,358 total rating	Not fulfilled by Amazon | 7-10 days
  2,505.37 | Prime : No | 	New	INFINITE BOOKS | 5 out of 5 stars  | 99% positive | 287 total rating	Not fulfilled by Amazon | 11-15 days
  2,561.00 | Prime : No | 	New	Fast Media 2 | 4 out of 5 stars  | 72% positive | 6,005 total rating	Not fulfilled by Amazon | 16-24 days
  1,627.00 | Prime : No | +   155.00 Delivery | Pay on Delivery eligible	New	Atlantic Publishers and Distributors | 4.5 out of 5 stars  | 94% positive | 14,538 total rating	Not fulfilled by Amazon | 16-21 days
  1,860.00 | Prime : No | +   155.00 Delivery	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,385 total rating	Not fulfilled by Amazon | 10-17 days
  1,904.00 | Prime : No | +   155.00 Delivery	New	Bookswagon | 4 out of 5 stars  | 70% positive | 6,385 total rating	Not fulfilled by Amazon | 7-10 days
  1,733.00 | Prime : No | +   155.00 Delivery	New	Sunrise Book store | 3.5 out of 5 stars  | 61% positive | 1,358 total rating	Not fulfilled by Amazon | 5-9 days
