Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	495.00	1,532	0.0	1.0	3.5	67%	0	0	0
World500	503.00	3,278	8.0	1.0162	4	76%	0	0	0
Pillbooks	563.00		68.0	1.1374			0	0	0
uRead-Store	572.00	25,154	77.0	1.1556	4.5	92%	1	0	1
Inetrade India	531.67	3,256	36.67	1.0741	4	75%	0	0	0
R-our Book	562.00	1,305	67.0	1.1354	4	76%	0	0	0
RSONS	554.00	481	59.0	1.1192	4.5	84%	0	0	0
Mumbai gift corner	633.00	720	138.0	1.2788	4.5	89%	0	0	0
MK BOOKS INDIA	638.00	2,249	143.0	1.2889	2.5	34%	0	0	0
Bookflow	652.50	3,100	157.5	1.3182	3.5	68%	0	0	0
Randomindia	578.00	9	83.0	1.1677	3.5	67%	0	0	0
Goodread Bookstore	660.00	579	165.0	1.3333	5	97%	1	0	0
ReadAhead	674.90	213	179.9	1.3634	4	79%	0	0	0
Suryan Books	600.00	39	105.0	1.2121	4.5	95%	0	0	0
BooksRaja	583.00	171	88.0	1.1778	4.5	85%	0	0	0
Booknow	585.00	898	90.0	1.1818	4	80%	0	0	0
ScribbleGraffito	615.00	29	120.0	1.2424	4.5	91%	0	0	0
Skycart	622.00	479	127.0	1.2566	4.5	90%	0	0	0
V5MARK	593.00	8	98.0	1.198	4	75%	0	0	0
HERITAGE PUBLISHERS	705.00	783	210.0	1.4242	4.5	94%	0	0	0
Wish Your Book	630.00		135.0	1.2727			0	0	0
Resource book store	638.00	1	143.0	1.2889	5	100%	0	0	0
Abhinav Books Store	660.00	60	165.0	1.3333	3	53%	0	0	0
BSK Book	710.00	160	215.0	1.4343	3.5	60%	0	0	0
S B T books	692.00	113	197.0	1.398	4.5	88%	0	0	0
W S Retaill	692.00	34	197.0	1.398	3.5	68%	0	0	0
CrossWord Books	690.00	116	195.0	1.3939	5	95%	0	0	0
Winmaarc	744.00	118	249.0	1.503	3.5	68%	0	0	0
Buy Amazing Books	750.00	3,558	255.0	1.5152	3	51%	0	0	0
Santusti Enterprises	750.00	26	255.0	1.5152	4	81%	0	0	0
killer,sbooks	750.00	18	255.0	1.5152	5	100%	0	0	0
Book store01	730.00	14	235.0	1.4747	3.5	57%	0	0	0
Books-a-zillion	675.00	89	180.0	1.3636	4	82%	0	0	0
BOOKKR	750.00	5	255.0	1.5152	3.5	60%	0	0	0
fairdealenterprise	750.00	45	255.0	1.5152	2	25%	0	0	0
A to Z Book House	750.00	1,275	255.0	1.5152	3	45%	0	0	0
Ambe Books	749.60	2	254.6	1.5143	3	50%	0	0	0
Ginni Books	749.70	9	254.7	1.5145	4.5	89%	0	0	0
SN Square	825.00	59	330.0	1.6667	4	75%	0	0	0
Special Library	816.00	57	321.0	1.6485	4	74%	0	0	0
Bookflow	675.00	3,100	180.0	1.3636	3.5	68%	0	0	0
ReadAhead	675.00	213	180.0	1.3636	4	79%	0	0	0
ScribbleGraffito	622.50	29	127.5	1.2576	4.5	91%	0	0	0
Abhinav Books Store	675.00	60	180.0	1.3636	3	53%	0	0	0
Winmaarc	744.00	118	249.0	1.503	3.5	68%	0	0	0
SAI BOOKS	742.00	181	247.0	1.499	3	46%	0	0	0
Bookswagon	1514.00	6,387	1019.0	3.0586	4	70%	0	0	0
Sunrise Book store	1475.00	1,359	980.0	2.9798	3.5	61%	0	0	0
SmartGlobal	1970.00	213	1475.0	3.9798	3	49%	0	0	0
Bookflow	675.00	3,100	180.0	1.3636	3.5	68%	0	0	0
Bookswagon	1563.00	6,387	1068.0	3.1576	4	70%	0	0	0
Sunrise Book store	1516.00	1,359	1021.0	3.0626	3.5	61%	0	0	0
