Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	838.00	3,267	0.0	1.0	4	76%	0	0	0
Amazing_Buy	875.00	17,787	37.0	1.0442	4.5	95%	1	0	0
uRead-Store	875.00	25,138	37.0	1.0442	4.5	92%	1	0	1
mansion books	850.00	86	12.0	1.0143	4.5	86%	0	0	0
R-our Book	937.00	1,305	99.0	1.1181	4	77%	0	0	0
Randomindia	963.00	9	125.0	1.1492	3.5	67%	0	0	0
RSONS	974.00	481	136.0	1.1623	4.5	84%	0	0	0
Buy Amazing Books	1050.00	3,555	212.0	1.253	3	51%	0	0	0
MK BOOKS INDIA	1063.00	2,247	225.0	1.2685	2.5	34%	0	0	0
Inetrade India	989.20	3,254	151.2	1.1804	4	75%	0	0	0
BooksRaja	975.00	171	137.0	1.1635	4.5	85%	0	0	0
Booknow	975.00	898	137.0	1.1635	4	80%	0	0	0
Bookflow	1087.50	3,100	249.5	1.2977	3.5	68%	0	0	0
Winmaarc	1117.00	118	279.0	1.3329	3.5	68%	0	0	0
ReadAhead	1125.00	213	287.0	1.3425	4	79%	0	0	0
Suryan Books	1063.00	39	225.0	1.2685	4.5	95%	0	0	0
Resource book store	1063.00	1	225.0	1.2685	5	100%	0	0	0
Wish Your Book	1062.50		224.5	1.2679			0	0	0
Maitry book Agency	980.00	139	142.0	1.1695	3.5	68%	0	0	0
HERITAGE PUBLISHERS	1175.00	783	337.0	1.4021	4.5	94%	0	0	0
ScribbleGraffito	1025.00	29	187.0	1.2232	4.5	91%	0	0	0
BSK Book	1160.00	160	322.0	1.3842	3.5	61%	0	0	0
Book store01	1160.00	14	322.0	1.3842	3.5	57%	0	0	0
Abhinav Books Store	1100.00	60	262.0	1.3126	3	53%	0	0	0
W S Retaill	1156.00	34	318.0	1.3795	3.5	68%	0	0	0
NS DISTRIBUTOR	1165.00	7	327.0	1.3902	4	86%	0	0	0
Books-a-zillion	1125.00	89	287.0	1.3425	4	82%	0	0	0
Goodread Bookstore	1250.00	579	412.0	1.4916	5	97%	1	0	0
Santusti Enterprises	1250.00	26	412.0	1.4916	4	81%	0	0	0
Special Library	1190.00	57	352.0	1.42	4	74%	0	0	0
Winmaarc	1117.00	118	279.0	1.3329	3.5	68%	0	0	0
Bookflow	1125.00	3,100	287.0	1.3425	3.5	68%	0	0	0
ScribbleGraffito	1037.50	29	199.5	1.2381	4.5	91%	0	0	0
BOOKKR	1250.00	5	412.0	1.4916	3.5	60%	0	0	0
Ambe Books	1180.32	2	342.32	1.4085	3	50%	0	0	0
Ginni Books	1180.42	9	342.42	1.4086	4.5	89%	0	0	0
fairdealenterprise	1250.00	44	412.0	1.4916	2	27%	0	0	0
SAI BOOKS	1237.00	181	399.0	1.4761	3	46%	0	0	0
Bookswagon	1970.00	6,382	1132.0	2.3508	4	70%	0	0	0
Sunrise Book store	1878.00	1,358	1040.0	2.2411	3.5	61%	0	0	0
Bookflow	1125.00	3,100	287.0	1.3425	3.5	68%	0	0	0
Abhinav Books Store	1125.00	60	287.0	1.3425	3	53%	0	0	0
Bookswagon	1970.00	6,382	1132.0	2.3508	4	70%	0	0	0
Bookswagon	2220.00	6,382	1382.0	2.6492	4	70%	0	0	0
Sunrise Book store	2254.00	1,358	1416.0	2.6897	3.5	61%	0	0	0
