Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	495.00	1,532	0.0	1.0	3.5	67%	0	0	0
uRead-Store	525.00	25,154	30.0	1.0606	4.5	92%	1	0	1
Amazing_Buy	525.00	17,790	30.0	1.0606	4.5	95%	1	0	0
Book,stage	525.00		30.0	1.0606			0	0	0
BOOKFACTRY	525.00	1	30.0	1.0606	5	100%	0	0	0
BooksStation	525.00		30.0	1.0606			0	0	0
Pillbooks	563.00		68.0	1.1374			0	0	0
Inetrade India	531.67	3,256	36.67	1.0741	4	75%	0	0	0
R-our Book	562.00	1,305	67.0	1.1354	4	76%	0	0	0
RSONS	554.00	481	59.0	1.1192	4.5	84%	0	0	0
MK BOOKS INDIA	638.00	2,249	143.0	1.2889	2.5	34%	0	0	0
Book Selection Centre	555.00	136	60.0	1.1212	4.5	96%	0	0	0
Comma365	612.00	2,242	117.0	1.2364	4.5	95%	0	0	0
Bookflow	652.50	3,100	157.5	1.3182	3.5	68%	0	0	0
Randomindia	578.00	9	83.0	1.1677	3.5	67%	0	0	0
The Bookhive	600.00	43	105.0	1.2121	4	80%	0	0	0
ReadAhead	675.00	213	180.0	1.3636	4	79%	0	0	0
Suryan Books	600.00	39	105.0	1.2121	4.5	95%	0	0	0
BW ENTERPRISES	585.00	44	90.0	1.1818	4	79%	0	0	0
BooksRaja	583.00	171	88.0	1.1778	4.5	85%	0	0	0
Booknow	585.00	898	90.0	1.1818	4	80%	0	0	0
ScribbleGraffito	615.00	29	120.0	1.2424	4.5	91%	0	0	0
Skycart	622.00	479	127.0	1.2566	4.5	90%	0	0	0
Booksmandi	600.00	2,531	105.0	1.2121	4.5	89%	0	0	0
V5MARK	593.00	8	98.0	1.198	4	75%	0	0	0
S B T books	692.00	113	197.0	1.398	4.5	88%	0	0	0
W S Retaill	692.00	34	197.0	1.398	3.5	68%	0	0	0
HERITAGE PUBLISHERS	705.00	783	210.0	1.4242	4.5	94%	0	0	0
Mumbai gift corner	713.00	720	218.0	1.4404	4.5	89%	0	0	0
Resource book store	638.00	1	143.0	1.2889	5	100%	0	0	0
Abhinav Books Store	660.00	60	165.0	1.3333	3	53%	0	0	0
Amazing BookS	600.00	106	105.0	1.2121	3	54%	0	0	0
BSK Book	710.00	160	215.0	1.4343	3.5	60%	0	0	0
CrossWord Books	690.00	116	195.0	1.3939	5	95%	0	0	0
Winmaarc	744.00	118	249.0	1.503	3.5	68%	0	0	0
Shreeganesh16	670.00	27	175.0	1.3535	4.5	83%	0	0	0
Buy Amazing Books	750.00	3,558	255.0	1.5152	3	51%	0	0	0
NS DISTRIBUTOR	695.00	7	200.0	1.404	4	86%	0	0	0
Santusti Enterprises	750.00	26	255.0	1.5152	4	81%	0	0	0
killer,sbooks	750.00	18	255.0	1.5152	5	100%	0	0	0
Book Palace	632.00	11	137.0	1.2768	3.5	55%	0	0	0
Book store01	750.00	14	255.0	1.5152	3.5	57%	0	0	0
Books-a-zillion	675.00	89	180.0	1.3636	4	82%	0	0	0
Sunrise Book store	659.00	1,359	164.0	1.3313	3.5	61%	0	0	0
BOOKKR	750.00	5	255.0	1.5152	3.5	60%	0	0	0
Browsers' Lounge	720.00	122	225.0	1.4545	4.5	96%	0	0	0
Kushii Radiance Bookshop	713.00	63	218.0	1.4404	4.5	84%	0	0	0
fairdealenterprise	750.00	45	255.0	1.5152	2	25%	0	0	0
A to Z Book House	750.00	1,275	255.0	1.5152	3	45%	0	0	0
Ambe Books	749.60	2	254.6	1.5143	3	50%	0	0	0
Bookflow	675.00	3,100	180.0	1.3636	3.5	68%	0	0	0
ScribbleGraffito	622.50	29	127.5	1.2576	4.5	91%	0	0	0
Ginni Books	749.70	9	254.7	1.5145	4.5	89%	0	0	0
SN Square	825.00	59	330.0	1.6667	4	75%	0	0	0
Special Library	816.00	57	321.0	1.6485	4	74%	0	0	0
SAI BOOKS	742.00	181	247.0	1.499	3	46%	0	0	0
Books: The Destiny Maker	938.00	285	443.0	1.8949	4	68%	0	0	0
Bookswagon	1525.00	6,387	1030.0	3.0808	4	70%	0	0	0
INFINITE BOOKS	1645.43	288	1150.43	3.3241	5	99%	0	0	0
Fast Media 2	1823.74	6,006	1328.74	3.6843	4	72%	0	0	0
Bookflow	675.00	3,100	180.0	1.3636	3.5	68%	0	0	0
CrossWord Books	690.00	116	195.0	1.3939	5	95%	0	0	0
Abhinav Books Store	675.00	60	180.0	1.3636	3	53%	0	0	0
Winmaarc	744.00	118	249.0	1.503	3.5	68%	0	0	0
Bookswagon	1572.00	6,387	1077.0	3.1758	4	70%	0	0	0
Sunrise Book store	1486.00	1,359	991.0	3.002	3.5	61%	0	0	0
Sunrise Book store	1525.00	1,359	1030.0	3.0808	3.5	61%	0	0	0
